text@dyp1961m	@dyp1961m	3180.107	3180.873	Вы говорите //
text@dyp1961m	@dyp1961m	3182.17	3183.176	НА / тюрьме
text@dyp1961m	@dyp1961m	3193.135	3199.966	Первое / оно же главное / очень разные // там представлен полный спектр / родного общества
text@dyp1961m	@dyp1961m	3206.966	3207.414	Да
text@dyp1961m	@dyp1961m	3207.715	3212.701	Ну точно так же / точно это / естественное деление // в любом человеческом сообществе
text@dyp1961m	@dyp1961m	3213.149	3213.828	Воры
text@dyp1961m	@dyp1961m	3214.563	3217.32	Это / это брахман / фактически
text@dyp1961m	@dyp1961m	3217.642	3220.221	Блатные // это кшатрии
text@dyp1961m	@dyp1961m	3220.833	3221.48	Н-да /
text@dyp1961m	@dyp1961m	3221.57	3223.679	Мужики // это вайшьи
text@dyp1961m	@dyp1961m	3224.303	3228.889	И-и // неприкасаемые / это // ш... ш... шудры / всякие // да
text@dyp1961m	@dyp1961m	3229.101	3230.652	Они же / опущенные / да
text@dyp1961m	@dyp1961m	3231.237	3235.806	Спасибо / #смеется#
text@dyp1961m	@dyp1961m	3256.988	3258.047	Был бы мужиком
text@dyp1961m	@dyp1961m	3258.559	3258.964	Да /
text@dyp1961m	@dyp1961m	3266.243	3269.147	Этого / скорее всего опустили бы /
text@dyp1961m	@dyp1961m	3272.105	3275.033	Вот тут вопрос // да
text@dyp1961m	@dyp1961m	3279.337	3327.671	Ну.. / это // то есть / понятно / что это игра / ну / на самом деле / очень очень по-разному все это происходит / для того что бы попасть в касту отверженных / надо / как это говорят / накосячить / косяк это красная повязка орг... секции охраны порядка / упороть косяк / это значит одеть повязку / это недопустимо // сотрудничество с администрацией среди порядочных / так сказать арестантов / поэтому если че-то накосячил / ну да / там могут покарать / а если нет / / никому это не надо / тут многие / все время / это / у нас очень любят / вот ты попадешь на зону / тебе устроят // надо понимать / что на зону / людей / определяют / мусора / то есть по беспределу / и все сидят ни за что / у нас девяносто семь процентов осужденных считает / что они сидят ни за что
text@dyp1961m	@dyp1961m	3330.039	3338.565	А там с тобой внимательно побеседуют / да / кого ты / изнасилование - статья плохая / да // ну как дело было /
text@dyp1961m	@dyp1961m	3339.657	3342.868	Не знаю / у него денег много / как у него там / получится
text@dyp1961m	@dyp1961m	3344.447	3347.381	Наверное / нет / че-то до сих пор на свободе /
text@dyp1961m	@dyp1961m	3352.434	3367.092	Он же не в тюрьме / да никому они там не нужны / поверьте / там всяких вот этих деятелей / которые определяют себя сами / и туда и сюда / их / очень много // если ты себя прилично ведешь / не косячишь / то ниче с тобой и не будет /
text@dyp1961m	@dyp1961m	3369.117	3372.341	Да откуда ж я знаю? / я с ним лично / не знаком /
text@dyp1961m	@dyp1961m	3375.183	3377.342	Прояви себя / да / покажи /
text@dyp1961m	@dyp1961m	3381.097	3402.644	Как в анекдоте / знаешь / открываются двери в хату / и конвойный заводит / там // паренька с двумя баулами / ну там / все смотрят / что там у тебя такое / ну там колбаса / сало / все уже за столом / все режут / жрут / жрут / жрут / говрит / ну ты сам то / по жизни кто? / ну пацаны / видите / беда такая / пидор я // погоди / погоди / еще ничего не доказано /
text@dyp1961m	@dyp1961m	3424.802	3427.184	Конечно / точно / как и все остальное /
text@dyp1961m	@dyp1961m	3433.551	3437.959	Ну это ж / как его? / это // это проекция действительности /
text@dyp1961m	@dyp1961m	3445.315	3468.986	Ну если в америке вот такое / то почему этому не быть в игре? / давайте / если сейчас там / пять полов / то в будущем будет семьдесят пять / наверное /давайте так сказать экстраполируем / вот получится // как это в игре реализованно я не видел / но граждане / граждане / которые делают киберпанк / это монстры / натуральные монстры игрового бизнеса / наверняка хорошо / политика ли это? / конечно политика / да // как в кино /
text@dyp1961m	@dyp1961m	3472.223	3517.844	Это врятле // денежки то неплохие / ни / не / на / не на / еще / еще не доказано / подождите / нет // ну вот / это же как в кино / прилетели трансформеры/ и какие там / эти / кто они там / автоботы и десептиконы / кто может / разбить злых пришельцев / только армия сша / и военно-морской флот сша / это ж пропаганда / типичная / что злобный десиптикон запрыгивает на бруклинский мост и сшибает американский флаг / это недопустимо / он ответит по всей строгости / американские военные / вот этого бардака не допустят / конечно / и в играх точно такая же пропаганда / и про нас / то же самое / как / отступающая советская армия / например / сжигает населенные пункты / вместе с жителями / вот / такое / когда автора спрашивают / ты где это взял? / а он показывает стопку книг / вот солженицын / гроссман / это же все ваши писатели писали / да? / там вот так  / так что / да //
text@dyp1961m	@dyp1961m	3517.844	3523.188	
text@dae1980m	@dae1980m	3162.602	3164.033	Ты по... поиграть хочешь?
text@dae1980m	@dae1980m	3164.823	3165.596	Вот / мы участвуем
text@dae1980m	@dae1980m	3184.878	3186.781	Вот / сразу видно / непрофессионал
text@dae1980m	@dae1980m	3192.419	3193.226	категории //
text@dae1980m	@dae1980m	3205.069	3207.13	Ну там // кастовая система / у вас
text@dae1980m	@dae1980m	3227.856	3229.342	Они же / опущенные
text@dae1980m	@dae1980m	3232.436	3235.11	#смеется# / спасибо.. / #смеется# / #нрзб#
text@dae1980m	@dae1980m	3236.353	3237.453	Никита.. /
text@dae1980m	@dae1980m	3260.862	3262.279	Ммм / Илон Маск? /
text@dae1980m	@dae1980m	3269.784	3270.665	Та-ак /
text@dae1980m	@dae1980m	3275.837	3279.039	Вопрос / вопрос // снимается! // так /
text@dae1980m	@dae1980m	3347.618	3355.618	Вот Николай Николаевич Платошкин / готовится / я не знаю / там / готовится  / не готовится / в его случае что бы было? // Он же истории расказывает хорошие /
text@dae1980m	@dae1980m	3373.46	3375.025	Должен был проявить себя как-то /
text@dae1980m	@dae1980m	3408.46	3409.039	Так /
text@dae1980m	@dae1980m	3410.407	3425.289	Слушайте / я еще / про компьютерные игры спрошу / вы у нас тоже / один из старейших / игровых журналистов в стране / это без всяких вообще // а / компьютерные игры сегодня / то что это бизнес / понятно / никаких вопросов / а это политика и пропаганда тоже? //
text@dae1980m	@dae1980m	3426.657	3433.263	Там этот / выходит / киберпанк / все ждем / ну там / пятнадцать полов / там / че-то там / межгрупповые / видовые связи
text@dae1980m	@dae1980m	3434.749	3436.789	Это же как опылять  то просто было? /
text@dae1980m	@dae1980m	3457.841	3459.342	Пока не // да / да /
text@dae1980m	@dae1980m	3460.697	3463.289	Граждане достойные / да / делают /
text@dae1980m	@dae1980m	3469.006	3472.223	Их / правда / из польши могут попереть / потому что там за такие дела щас /
text@dae1980m	@dae1980m	3474.276	3475.105	Денежки /
text@dae1980m	@dae1980m	3478.328	3479.447	Не доказано? /
text@dae1980m	@dae1980m	3484.789	3485.249	Ага /
text@dae1980m	@dae1980m	3486.276	3486.776	Так /
text@nsd1990m	@nsd1990m	3157.915	3161.936	Предлагаем немножко / а / освежить // нашу беседу
text@nsd1990m	@nsd1990m	3161.951	3162.744	Небольшая игра /
text@nsd1990m	@nsd1990m	3163.932	3165.165	Да / небольшая игра
text@nsd1990m	@nsd1990m	3165.921	3182.131	А // Вы / так или иначе / человек разбирающийся / и в криминальном мире / да? // и работали в органах // можете сказать? / с точки зрения социального статуса / вот.. / в тюрьме / в.. / конкретно камере / тюремной / там какие люди есть? / как их называют? //
text@nsd1990m	@nsd1990m	3183.128	3185.745	на тюрьме // ну / я... я... / я не разбираюсь / поэтому
text@nsd1990m	@nsd1990m	3186.749	3193.736	я... я... / я не разбираюсь // ну вот / на тюрьме // как их там называют? / ну вот / основных / можете выделить? // как их вот // обычно / кто там? / кто там? /
text@nsd1990m	@nsd1990m	3198.181	3206.745	Ну вот / четыре // четыре типа основных / которые самые известные / распостраненны // то есть / на сколько я знаю / я не... / не разбираюсь / какой-нибудь пахан / там / авторитет /
text@nsd1990m	@nsd1990m	3208.2	3209.464	Ну // вот / какие там вот есть?
text@nsd1990m	@nsd1990m	3211.563	3213.038	Ну вот / назовите // первый
text@nsd1990m	@nsd1990m	3213.74	3214.933	Воры // дальше
text@nsd1990m	@nsd1990m	3216.171	3217.642	Таак / Высшая каста
text@nsd1990m	@nsd1990m	3218.138	3219.022	Блатные
text@nsd1990m	@nsd1990m	3219.643	3220.914	Кшатрии /
text@nsd1990m	@nsd1990m	3222.142	3222.948	Мужики /
text@nsd1990m	@nsd1990m	3223.514	3224.874	Вайшьи // и четвертое? /
text@nsd1990m	@nsd1990m	3228.707	3229.79	Опущенные
text@nsd1990m	@nsd1990m	3230.16	3232.0	Правильно! // Так вот / игра
text@nsd1990m	@nsd1990m	3233.414	3234.099	Аа...
text@nsd1990m	@nsd1990m	3237.442	3253.583	Друзья // игра такая / мы вам щас будем называть персонажа // разных персонажей / а вы будете говорить / вот / если бы этот персонаж оказался в камере / к какой касте он бы относился / ну вот / просто / давайте / дадим волю фантазии // Итак / Дональд Трамп
text@nsd1990m	@nsd1990m	3257.738	3258.738	Мужик? /
text@nsd1990m	@nsd1990m	3270.635	3271.801	Илья Яшин? /
text@nsd1990m	@nsd1990m	3277.099	3279.039	Снимается! / так /
text@nsd1990m	@nsd1990m	3327.328	3330.184	Ну / к слову об обвинениях / а / за ни за что
text@nsd1990m	@nsd1990m	3336.802	3338.71	А если всю страну? // Анатолий Чубайс например
text@nsd1990m	@nsd1990m	3342.236	3345.328	Вообще бы не оказался там / наверное /
text@nsd1990m	@nsd1990m	3366.71	3369.013	А вот // Юра Дудь / авторитетом был бы? /
text@nsd1990m	@nsd1990m	3376.301	3381.749	А с художественными работами / Юрия Дудя / вы более чем знакомы / и наверное представляете
words@dyp1961m	@dyp1961m	3180.107	3180.298	Вы
words@dyp1961m	@dyp1961m	3180.298	3180.489	говорите
words@dyp1961m	@dyp1961m	3180.489	3180.68	/
words@dyp1961m	@dyp1961m	3180.68	3180.873	/
words@dyp1961m	@dyp1961m	3182.17	3182.505	НА
words@dyp1961m	@dyp1961m	3182.505	3182.84	/
words@dyp1961m	@dyp1961m	3182.84	3183.176	тюрьме
words@dyp1961m	@dyp1961m	3193.135	3193.536	Первое
words@dyp1961m	@dyp1961m	3193.536	3193.937	/
words@dyp1961m	@dyp1961m	3193.937	3194.338	оно
words@dyp1961m	@dyp1961m	3194.338	3194.739	же
words@dyp1961m	@dyp1961m	3194.739	3195.14	главное
words@dyp1961m	@dyp1961m	3195.14	3195.541	/
words@dyp1961m	@dyp1961m	3195.541	3195.942	очень
words@dyp1961m	@dyp1961m	3195.942	3196.343	разные
words@dyp1961m	@dyp1961m	3196.343	3196.744	/
words@dyp1961m	@dyp1961m	3196.744	3197.145	/
words@dyp1961m	@dyp1961m	3197.145	3197.546	там
words@dyp1961m	@dyp1961m	3197.546	3197.947	представлен
words@dyp1961m	@dyp1961m	3197.947	3198.348	полный
words@dyp1961m	@dyp1961m	3198.348	3198.749	спектр
words@dyp1961m	@dyp1961m	3198.749	3199.15	/
words@dyp1961m	@dyp1961m	3199.15	3199.551	родного
words@dyp1961m	@dyp1961m	3199.551	3199.966	общества
words@dyp1961m	@dyp1961m	3206.966	3207.414	Да
words@dyp1961m	@dyp1961m	3207.715	3208.026	Ну
words@dyp1961m	@dyp1961m	3208.026	3208.337	точно
words@dyp1961m	@dyp1961m	3208.337	3208.648	так
words@dyp1961m	@dyp1961m	3208.648	3208.959	же
words@dyp1961m	@dyp1961m	3208.959	3209.27	/
words@dyp1961m	@dyp1961m	3209.27	3209.581	точно
words@dyp1961m	@dyp1961m	3209.581	3209.892	это
words@dyp1961m	@dyp1961m	3209.892	3210.203	/
words@dyp1961m	@dyp1961m	3210.203	3210.514	естественное
words@dyp1961m	@dyp1961m	3210.514	3210.825	деление
words@dyp1961m	@dyp1961m	3210.825	3211.136	/
words@dyp1961m	@dyp1961m	3211.136	3211.447	/
words@dyp1961m	@dyp1961m	3211.447	3211.758	в
words@dyp1961m	@dyp1961m	3211.758	3212.069	любом
words@dyp1961m	@dyp1961m	3212.069	3212.38	человеческом
words@dyp1961m	@dyp1961m	3212.38	3212.701	сообществе
words@dyp1961m	@dyp1961m	3213.149	3213.828	Воры
words@dyp1961m	@dyp1961m	3214.563	3215.022	Это
words@dyp1961m	@dyp1961m	3215.022	3215.481	/
words@dyp1961m	@dyp1961m	3215.481	3215.94	это
words@dyp1961m	@dyp1961m	3215.94	3216.399	брахман
words@dyp1961m	@dyp1961m	3216.399	3216.858	/
words@dyp1961m	@dyp1961m	3216.858	3217.32	фактически
words@dyp1961m	@dyp1961m	3217.642	3218.157	Блатные
words@dyp1961m	@dyp1961m	3218.157	3218.672	/
words@dyp1961m	@dyp1961m	3218.672	3219.187	/
words@dyp1961m	@dyp1961m	3219.187	3219.702	это
words@dyp1961m	@dyp1961m	3219.702	3220.221	кшатрии
words@dyp1961m	@dyp1961m	3220.833	3221.156	Н-да
words@dyp1961m	@dyp1961m	3221.156	3221.48	/
words@dyp1961m	@dyp1961m	3221.57	3221.991	Мужики
words@dyp1961m	@dyp1961m	3221.991	3222.412	/
words@dyp1961m	@dyp1961m	3222.412	3222.833	/
words@dyp1961m	@dyp1961m	3222.833	3223.254	это
words@dyp1961m	@dyp1961m	3223.254	3223.679	вайшьи
words@dyp1961m	@dyp1961m	3224.303	3224.63	И-и
words@dyp1961m	@dyp1961m	3224.63	3224.957	/
words@dyp1961m	@dyp1961m	3224.957	3225.284	/
words@dyp1961m	@dyp1961m	3225.284	3225.611	неприкасаемые
words@dyp1961m	@dyp1961m	3225.611	3225.938	/
words@dyp1961m	@dyp1961m	3225.938	3226.265	это
words@dyp1961m	@dyp1961m	3226.265	3226.592	/
words@dyp1961m	@dyp1961m	3226.592	3226.919	/
words@dyp1961m	@dyp1961m	3226.919	3227.246	шудры
words@dyp1961m	@dyp1961m	3227.246	3227.573	/
words@dyp1961m	@dyp1961m	3227.573	3227.9	всякие
words@dyp1961m	@dyp1961m	3227.9	3228.227	/
words@dyp1961m	@dyp1961m	3228.227	3228.554	/
words@dyp1961m	@dyp1961m	3228.554	3228.889	да
words@dyp1961m	@dyp1961m	3229.101	3229.359	Они
words@dyp1961m	@dyp1961m	3229.359	3229.617	же
words@dyp1961m	@dyp1961m	3229.617	3229.875	/
words@dyp1961m	@dyp1961m	3229.875	3230.133	опущенные
words@dyp1961m	@dyp1961m	3230.133	3230.391	/
words@dyp1961m	@dyp1961m	3230.391	3230.652	да
words@dyp1961m	@dyp1961m	3231.237	3232.76	Спасибо
words@dyp1961m	@dyp1961m	3232.76	3234.283	/
words@dyp1961m	@dyp1961m	3234.283	3235.806	#смеется#
words@dyp1961m	@dyp1961m	3256.988	3257.341	Был
words@dyp1961m	@dyp1961m	3257.341	3257.694	бы
words@dyp1961m	@dyp1961m	3257.694	3258.047	мужиком
words@dyp1961m	@dyp1961m	3258.559	3258.761	Да
words@dyp1961m	@dyp1961m	3258.761	3258.964	/
words@dyp1961m	@dyp1961m	3266.243	3266.657	Этого
words@dyp1961m	@dyp1961m	3266.657	3267.071	/
words@dyp1961m	@dyp1961m	3267.071	3267.485	скорее
words@dyp1961m	@dyp1961m	3267.485	3267.899	всего
words@dyp1961m	@dyp1961m	3267.899	3268.313	опустили
words@dyp1961m	@dyp1961m	3268.313	3268.727	бы
words@dyp1961m	@dyp1961m	3268.727	3269.147	/
words@dyp1961m	@dyp1961m	3272.105	3272.593	Вот
words@dyp1961m	@dyp1961m	3272.593	3273.081	тут
words@dyp1961m	@dyp1961m	3273.081	3273.569	вопрос
words@dyp1961m	@dyp1961m	3273.569	3274.057	/
words@dyp1961m	@dyp1961m	3274.057	3274.545	/
words@dyp1961m	@dyp1961m	3274.545	3275.033	да
words@dyp1961m	@dyp1961m	3279.337	3279.64	Ну..
words@dyp1961m	@dyp1961m	3279.64	3279.943	/
words@dyp1961m	@dyp1961m	3279.943	3280.246	это
words@dyp1961m	@dyp1961m	3280.246	3280.549	/
words@dyp1961m	@dyp1961m	3280.549	3280.852	/
words@dyp1961m	@dyp1961m	3280.852	3281.155	то
words@dyp1961m	@dyp1961m	3281.155	3281.458	есть
words@dyp1961m	@dyp1961m	3281.458	3281.761	/
words@dyp1961m	@dyp1961m	3281.761	3282.064	понятно
words@dyp1961m	@dyp1961m	3282.064	3282.367	/
words@dyp1961m	@dyp1961m	3282.367	3282.67	что
words@dyp1961m	@dyp1961m	3282.67	3282.973	это
words@dyp1961m	@dyp1961m	3282.973	3283.276	игра
words@dyp1961m	@dyp1961m	3283.276	3283.579	/
words@dyp1961m	@dyp1961m	3283.579	3283.882	ну
words@dyp1961m	@dyp1961m	3283.882	3284.185	/
words@dyp1961m	@dyp1961m	3284.185	3284.488	на
words@dyp1961m	@dyp1961m	3284.488	3284.791	самом
words@dyp1961m	@dyp1961m	3284.791	3285.094	деле
words@dyp1961m	@dyp1961m	3285.094	3285.397	/
words@dyp1961m	@dyp1961m	3285.397	3285.7	очень
words@dyp1961m	@dyp1961m	3285.7	3286.003	очень
words@dyp1961m	@dyp1961m	3286.003	3286.306	по-разному
words@dyp1961m	@dyp1961m	3286.306	3286.609	все
words@dyp1961m	@dyp1961m	3286.609	3286.912	это
words@dyp1961m	@dyp1961m	3286.912	3287.215	происходит
words@dyp1961m	@dyp1961m	3287.215	3287.518	/
words@dyp1961m	@dyp1961m	3287.518	3287.821	для
words@dyp1961m	@dyp1961m	3287.821	3288.124	того
words@dyp1961m	@dyp1961m	3288.124	3288.427	что
words@dyp1961m	@dyp1961m	3288.427	3288.73	бы
words@dyp1961m	@dyp1961m	3288.73	3289.033	попасть
words@dyp1961m	@dyp1961m	3289.033	3289.336	в
words@dyp1961m	@dyp1961m	3289.336	3289.639	касту
words@dyp1961m	@dyp1961m	3289.639	3289.942	отверженных
words@dyp1961m	@dyp1961m	3289.942	3290.245	/
words@dyp1961m	@dyp1961m	3290.245	3290.548	надо
words@dyp1961m	@dyp1961m	3290.548	3290.851	/
words@dyp1961m	@dyp1961m	3290.851	3291.154	как
words@dyp1961m	@dyp1961m	3291.154	3291.457	это
words@dyp1961m	@dyp1961m	3291.457	3291.76	говорят
words@dyp1961m	@dyp1961m	3291.76	3292.063	/
words@dyp1961m	@dyp1961m	3292.063	3292.366	накосячить
words@dyp1961m	@dyp1961m	3292.366	3292.669	/
words@dyp1961m	@dyp1961m	3292.669	3292.972	косяк
words@dyp1961m	@dyp1961m	3292.972	3293.275	это
words@dyp1961m	@dyp1961m	3293.275	3293.578	красная
words@dyp1961m	@dyp1961m	3293.578	3293.881	повязка
words@dyp1961m	@dyp1961m	3293.881	3294.184	орг...
words@dyp1961m	@dyp1961m	3294.184	3294.487	секции
words@dyp1961m	@dyp1961m	3294.487	3294.79	охраны
words@dyp1961m	@dyp1961m	3294.79	3295.093	порядка
words@dyp1961m	@dyp1961m	3295.093	3295.396	/
words@dyp1961m	@dyp1961m	3295.396	3295.699	упороть
words@dyp1961m	@dyp1961m	3295.699	3296.002	косяк
words@dyp1961m	@dyp1961m	3296.002	3296.305	/
words@dyp1961m	@dyp1961m	3296.305	3296.608	это
words@dyp1961m	@dyp1961m	3296.608	3296.911	значит
words@dyp1961m	@dyp1961m	3296.911	3297.214	одеть
words@dyp1961m	@dyp1961m	3297.214	3297.517	повязку
words@dyp1961m	@dyp1961m	3297.517	3297.82	/
words@dyp1961m	@dyp1961m	3297.82	3298.123	это
words@dyp1961m	@dyp1961m	3298.123	3298.426	недопустимо
words@dyp1961m	@dyp1961m	3298.426	3298.729	/
words@dyp1961m	@dyp1961m	3298.729	3299.032	/
words@dyp1961m	@dyp1961m	3299.032	3299.335	сотрудничество
words@dyp1961m	@dyp1961m	3299.335	3299.638	с
words@dyp1961m	@dyp1961m	3299.638	3299.941	администрацией
words@dyp1961m	@dyp1961m	3299.941	3300.244	среди
words@dyp1961m	@dyp1961m	3300.244	3300.547	порядочных
words@dyp1961m	@dyp1961m	3300.547	3300.85	/
words@dyp1961m	@dyp1961m	3300.85	3301.153	так
words@dyp1961m	@dyp1961m	3301.153	3301.456	сказать
words@dyp1961m	@dyp1961m	3301.456	3301.759	арестантов
words@dyp1961m	@dyp1961m	3301.759	3302.062	/
words@dyp1961m	@dyp1961m	3302.062	3302.365	поэтому
words@dyp1961m	@dyp1961m	3302.365	3302.668	если
words@dyp1961m	@dyp1961m	3302.668	3302.971	че-то
words@dyp1961m	@dyp1961m	3302.971	3303.274	накосячил
words@dyp1961m	@dyp1961m	3303.274	3303.577	/
words@dyp1961m	@dyp1961m	3303.577	3303.88	ну
words@dyp1961m	@dyp1961m	3303.88	3304.183	да
words@dyp1961m	@dyp1961m	3304.183	3304.486	/
words@dyp1961m	@dyp1961m	3304.486	3304.789	там
words@dyp1961m	@dyp1961m	3304.789	3305.092	могут
words@dyp1961m	@dyp1961m	3305.092	3305.395	покарать
words@dyp1961m	@dyp1961m	3305.395	3305.698	/
words@dyp1961m	@dyp1961m	3305.698	3306.001	а
words@dyp1961m	@dyp1961m	3306.001	3306.304	если
words@dyp1961m	@dyp1961m	3306.304	3306.607	нет
words@dyp1961m	@dyp1961m	3306.607	3306.91	/
words@dyp1961m	@dyp1961m	3306.91	3307.213	/
words@dyp1961m	@dyp1961m	3307.213	3307.516	никому
words@dyp1961m	@dyp1961m	3307.516	3307.819	это
words@dyp1961m	@dyp1961m	3307.819	3308.122	не
words@dyp1961m	@dyp1961m	3308.122	3308.425	надо
words@dyp1961m	@dyp1961m	3308.425	3308.728	/
words@dyp1961m	@dyp1961m	3308.728	3309.031	тут
words@dyp1961m	@dyp1961m	3309.031	3309.334	многие
words@dyp1961m	@dyp1961m	3309.334	3309.637	/
words@dyp1961m	@dyp1961m	3309.637	3309.94	все
words@dyp1961m	@dyp1961m	3309.94	3310.243	время
words@dyp1961m	@dyp1961m	3310.243	3310.546	/
words@dyp1961m	@dyp1961m	3310.546	3310.849	это
words@dyp1961m	@dyp1961m	3310.849	3311.152	/
words@dyp1961m	@dyp1961m	3311.152	3311.455	у
words@dyp1961m	@dyp1961m	3311.455	3311.758	нас
words@dyp1961m	@dyp1961m	3311.758	3312.061	очень
words@dyp1961m	@dyp1961m	3312.061	3312.364	любят
words@dyp1961m	@dyp1961m	3312.364	3312.667	/
words@dyp1961m	@dyp1961m	3312.667	3312.97	вот
words@dyp1961m	@dyp1961m	3312.97	3313.273	ты
words@dyp1961m	@dyp1961m	3313.273	3313.576	попадешь
words@dyp1961m	@dyp1961m	3313.576	3313.879	на
words@dyp1961m	@dyp1961m	3313.879	3314.182	зону
words@dyp1961m	@dyp1961m	3314.182	3314.485	/
words@dyp1961m	@dyp1961m	3314.485	3314.788	тебе
words@dyp1961m	@dyp1961m	3314.788	3315.091	устроят
words@dyp1961m	@dyp1961m	3315.091	3315.394	/
words@dyp1961m	@dyp1961m	3315.394	3315.697	/
words@dyp1961m	@dyp1961m	3315.697	3316.0	надо
words@dyp1961m	@dyp1961m	3316.0	3316.303	понимать
words@dyp1961m	@dyp1961m	3316.303	3316.606	/
words@dyp1961m	@dyp1961m	3316.606	3316.909	что
words@dyp1961m	@dyp1961m	3316.909	3317.212	на
words@dyp1961m	@dyp1961m	3317.212	3317.515	зону
words@dyp1961m	@dyp1961m	3317.515	3317.818	/
words@dyp1961m	@dyp1961m	3317.818	3318.121	людей
words@dyp1961m	@dyp1961m	3318.121	3318.424	/
words@dyp1961m	@dyp1961m	3318.424	3318.727	определяют
words@dyp1961m	@dyp1961m	3318.727	3319.03	/
words@dyp1961m	@dyp1961m	3319.03	3319.333	мусора
words@dyp1961m	@dyp1961m	3319.333	3319.636	/
words@dyp1961m	@dyp1961m	3319.636	3319.939	то
words@dyp1961m	@dyp1961m	3319.939	3320.242	есть
words@dyp1961m	@dyp1961m	3320.242	3320.545	по
words@dyp1961m	@dyp1961m	3320.545	3320.848	беспределу
words@dyp1961m	@dyp1961m	3320.848	3321.151	/
words@dyp1961m	@dyp1961m	3321.151	3321.454	и
words@dyp1961m	@dyp1961m	3321.454	3321.757	все
words@dyp1961m	@dyp1961m	3321.757	3322.06	сидят
words@dyp1961m	@dyp1961m	3322.06	3322.363	ни
words@dyp1961m	@dyp1961m	3322.363	3322.666	за
words@dyp1961m	@dyp1961m	3322.666	3322.969	что
words@dyp1961m	@dyp1961m	3322.969	3323.272	/
words@dyp1961m	@dyp1961m	3323.272	3323.575	у
words@dyp1961m	@dyp1961m	3323.575	3323.878	нас
words@dyp1961m	@dyp1961m	3323.878	3324.181	девяносто
words@dyp1961m	@dyp1961m	3324.181	3324.484	семь
words@dyp1961m	@dyp1961m	3324.484	3324.787	процентов
words@dyp1961m	@dyp1961m	3324.787	3325.09	осужденных
words@dyp1961m	@dyp1961m	3325.09	3325.393	считает
words@dyp1961m	@dyp1961m	3325.393	3325.696	/
words@dyp1961m	@dyp1961m	3325.696	3325.999	что
words@dyp1961m	@dyp1961m	3325.999	3326.302	они
words@dyp1961m	@dyp1961m	3326.302	3326.605	сидят
words@dyp1961m	@dyp1961m	3326.605	3326.908	ни
words@dyp1961m	@dyp1961m	3326.908	3327.211	за
words@dyp1961m	@dyp1961m	3327.211	3327.671	что
words@dyp1961m	@dyp1961m	3330.039	3330.38	А
words@dyp1961m	@dyp1961m	3330.38	3330.721	там
words@dyp1961m	@dyp1961m	3330.721	3331.062	с
words@dyp1961m	@dyp1961m	3331.062	3331.403	тобой
words@dyp1961m	@dyp1961m	3331.403	3331.744	внимательно
words@dyp1961m	@dyp1961m	3331.744	3332.085	побеседуют
words@dyp1961m	@dyp1961m	3332.085	3332.426	/
words@dyp1961m	@dyp1961m	3332.426	3332.767	да
words@dyp1961m	@dyp1961m	3332.767	3333.108	/
words@dyp1961m	@dyp1961m	3333.108	3333.449	кого
words@dyp1961m	@dyp1961m	3333.449	3333.79	ты
words@dyp1961m	@dyp1961m	3333.79	3334.131	/
words@dyp1961m	@dyp1961m	3334.131	3334.472	изнасилование
words@dyp1961m	@dyp1961m	3334.472	3334.813	-
words@dyp1961m	@dyp1961m	3334.813	3335.154	статья
words@dyp1961m	@dyp1961m	3335.154	3335.495	плохая
words@dyp1961m	@dyp1961m	3335.495	3335.836	/
words@dyp1961m	@dyp1961m	3335.836	3336.177	да
words@dyp1961m	@dyp1961m	3336.177	3336.518	/
words@dyp1961m	@dyp1961m	3336.518	3336.859	/
words@dyp1961m	@dyp1961m	3336.859	3337.2	ну
words@dyp1961m	@dyp1961m	3337.2	3337.541	как
words@dyp1961m	@dyp1961m	3337.541	3337.882	дело
words@dyp1961m	@dyp1961m	3337.882	3338.223	было
words@dyp1961m	@dyp1961m	3338.223	3338.565	/
words@dyp1961m	@dyp1961m	3339.657	3339.886	Не
words@dyp1961m	@dyp1961m	3339.886	3340.115	знаю
words@dyp1961m	@dyp1961m	3340.115	3340.344	/
words@dyp1961m	@dyp1961m	3340.344	3340.573	у
words@dyp1961m	@dyp1961m	3340.573	3340.802	него
words@dyp1961m	@dyp1961m	3340.802	3341.031	денег
words@dyp1961m	@dyp1961m	3341.031	3341.26	много
words@dyp1961m	@dyp1961m	3341.26	3341.489	/
words@dyp1961m	@dyp1961m	3341.489	3341.718	как
words@dyp1961m	@dyp1961m	3341.718	3341.947	у
words@dyp1961m	@dyp1961m	3341.947	3342.176	него
words@dyp1961m	@dyp1961m	3342.176	3342.405	там
words@dyp1961m	@dyp1961m	3342.405	3342.634	/
words@dyp1961m	@dyp1961m	3342.634	3342.868	получится
words@dyp1961m	@dyp1961m	3344.447	3344.713	Наверное
words@dyp1961m	@dyp1961m	3344.713	3344.979	/
words@dyp1961m	@dyp1961m	3344.979	3345.245	нет
words@dyp1961m	@dyp1961m	3345.245	3345.511	/
words@dyp1961m	@dyp1961m	3345.511	3345.777	че-то
words@dyp1961m	@dyp1961m	3345.777	3346.043	до
words@dyp1961m	@dyp1961m	3346.043	3346.309	сих
words@dyp1961m	@dyp1961m	3346.309	3346.575	пор
words@dyp1961m	@dyp1961m	3346.575	3346.841	на
words@dyp1961m	@dyp1961m	3346.841	3347.107	свободе
words@dyp1961m	@dyp1961m	3347.107	3347.381	/
